lexicon,specific,word
LIWC,LIWC_space,highe
LIWC,LIWC_space,horizontal
LIWC,LIWC_space,huge
LIWC,LIWC_space,in
LIWC,LIWC_space,inch
LIWC,LIWC_space,inner
LIWC,LIWC_space,inside
LIWC,LIWC_space,insides
LIWC,LIWC_space,interior
LIWC,LIWC_space,internal
LIWC,LIWC_space,internation
LIWC,LIWC_space,intersect
LIWC,LIWC_space,into
LIWC,LIWC_space,kilometer
LIWC,LIWC_space,km
LIWC,LIWC_space,land
LIWC,LIWC_space,large
LIWC,LIWC_space,ledge
LIWC,LIWC_space,ledging
LIWC,LIWC_space,left
LIWC,LIWC_space,level
LIWC,LIWC_space,levels
LIWC,LIWC_space,littl
LIWC,LIWC_space,local
LIWC,LIWC_space,longitud
LIWC,LIWC_space,low
LIWC,LIWC_space,map
LIWC,LIWC_space,mapped
LIWC,LIWC_space,mapping
LIWC,LIWC_space,maps
LIWC,LIWC_space,mass
LIWC,LIWC_space,meter
LIWC,LIWC_space,metre
LIWC,LIWC_space,mid
LIWC,LIWC_space,middl
LIWC,LIWC_space,mile
LIWC,LIWC_space,narrow
LIWC,LIWC_space,nation
LIWC,LIWC_space,near
LIWC,LIWC_space,neared
LIWC,LIWC_space,nearer
LIWC,LIWC_space,nearest
LIWC,LIWC_space,nearing
LIWC,LIWC_space,nears
LIWC,LIWC_space,north
LIWC,LIWC_space,nowhere
LIWC,LIWC_space,off
LIWC,LIWC_space,on
LIWC,LIWC_space,onto
LIWC,LIWC_space,open
LIWC,LIWC_space,opened
LIWC,LIWC_space,opening
LIWC,LIWC_space,out
LIWC,LIWC_space,outer
LIWC,LIWC_space,outside
LIWC,LIWC_space,outsides
LIWC,LIWC_space,outward
LIWC,LIWC_space,over
LIWC,LIWC_space,overflow
LIWC,LIWC_space,overlap
LIWC,LIWC_space,place
LIWC,LIWC_space,placing
LIWC,LIWC_space,platform
LIWC,LIWC_space,point
LIWC,LIWC_space,position
LIWC,LIWC_space,remote
LIWC,LIWC_space,right
LIWC,LIWC_space,road
LIWC,LIWC_space,room
LIWC,LIWC_space,roomate
LIWC,LIWC_space,roomed
LIWC,LIWC_space,roomie
LIWC,LIWC_space,rooming
LIWC,LIWC_space,roommate
LIWC,LIWC_space,rooms
LIWC,LIWC_space,section
LIWC,LIWC_space,segment
LIWC,LIWC_space,separat
LIWC,LIWC_space,shape
LIWC,LIWC_space,shaping
LIWC,LIWC_space,short
LIWC,LIWC_space,shut
LIWC,LIWC_space,side
LIWC,LIWC_space,sides
LIWC,LIWC_space,siding
LIWC,LIWC_space,site
LIWC,LIWC_space,sky
LIWC,LIWC_space,small
LIWC,LIWC_space,somewhere
LIWC,LIWC_space,south
LIWC,LIWC_space,space
LIWC,LIWC_space,spaced
LIWC,LIWC_space,spaces
LIWC,LIWC_space,spaci
LIWC,LIWC_space,span
LIWC,LIWC_space,spann
LIWC,LIWC_space,stair
LIWC,LIWC_space,straight
LIWC,LIWC_space,street
LIWC,LIWC_space,stretch
LIWC,LIWC_space,surfac
LIWC,LIWC_space,surround
LIWC,LIWC_space,tall
LIWC,LIWC_space,taller
LIWC,LIWC_space,tallest
LIWC,LIWC_space,territor
LIWC,LIWC_space,thick
LIWC,LIWC_space,thin
LIWC,LIWC_space,thinly
LIWC,LIWC_space,thinn
LIWC,LIWC_space,tinier
LIWC,LIWC_space,tiniest
LIWC,LIWC_space,tiny
LIWC,LIWC_space,together
LIWC,LIWC_space,top
LIWC,LIWC_space,toward
LIWC,LIWC_space,town
LIWC,LIWC_space,under
LIWC,LIWC_space,underneath
LIWC,LIWC_space,undersid
LIWC,LIWC_space,universe
LIWC,LIWC_space,up
LIWC,LIWC_space,upon
LIWC,LIWC_space,upper
LIWC,LIWC_space,uppermost
LIWC,LIWC_space,upstairs
LIWC,LIWC_space,vast
LIWC,LIWC_space,verg
LIWC,LIWC_space,vertical
LIWC,LIWC_space,wall
LIWC,LIWC_space,walling
LIWC,LIWC_space,walls
LIWC,LIWC_space,west
LIWC,LIWC_space,where
LIWC,LIWC_space,where's
LIWC,LIWC_space,wheres
LIWC,LIWC_space,wherever
LIWC,LIWC_space,wide
LIWC,LIWC_space,width
LIWC,LIWC_space,within
LIWC,LIWC_space,world
LIWC,LIWC_sexual,abortion
LIWC,LIWC_sexual,aids
LIWC,LIWC_sexual,arous
LIWC,LIWC_sexual,ass
LIWC,LIWC_sexual,asses
LIWC,LIWC_sexual,bi
LIWC,LIWC_sexual,boner
LIWC,LIWC_sexual,boob
LIWC,LIWC_sexual,breast
LIWC,LIWC_sexual,butt
LIWC,LIWC_sexual,butt's
LIWC,LIWC_sexual,butts
LIWC,LIWC_sexual,chlamydia
LIWC,LIWC_sexual,cock
LIWC,LIWC_sexual,cocks
LIWC,LIWC_sexual,condom
LIWC,LIWC_sexual,condoms
LIWC,LIWC_sexual,cuddl
LIWC,LIWC_sexual,dick
LIWC,LIWC_sexual,dicks
LIWC,LIWC_sexual,dyke
LIWC,LIWC_sexual,erectile
LIWC,LIWC_sexual,erection
LIWC,LIWC_sexual,erotic
LIWC,LIWC_sexual,foreplay
LIWC,LIWC_sexual,fuck
LIWC,LIWC_sexual,fucked
LIWC,LIWC_sexual,fucker
LIWC,LIWC_sexual,fuckin
LIWC,LIWC_sexual,fucks
LIWC,LIWC_sexual,gay
LIWC,LIWC_sexual,gays
LIWC,LIWC_sexual,genital
LIWC,LIWC_sexual,gonorrhea
LIWC,LIWC_sexual,gonorrhoea
LIWC,LIWC_sexual,hiv
LIWC,LIWC_sexual,ho
LIWC,LIWC_sexual,homo
LIWC,LIWC_sexual,homos
LIWC,LIWC_sexual,homosexual
LIWC,LIWC_sexual,hornie
LIWC,LIWC_sexual,horny
LIWC,LIWC_sexual,hug
LIWC,LIWC_sexual,hugg
LIWC,LIWC_sexual,hugs
LIWC,LIWC_sexual,hump
LIWC,LIWC_sexual,incest
LIWC,LIWC_sexual,jissom
LIWC,LIWC_sexual,jizz
LIWC,LIWC_sexual,kiss
LIWC,LIWC_sexual,lesbian
LIWC,LIWC_sexual,libid
LIWC,LIWC_sexual,love
LIWC,LIWC_sexual,loved
LIWC,LIWC_sexual,lover
LIWC,LIWC_sexual,loves
LIWC,LIWC_sexual,lust
LIWC,LIWC_sexual,makeout
LIWC,LIWC_sexual,naked
LIWC,LIWC_sexual,nipple
LIWC,LIWC_sexual,nude
LIWC,LIWC_sexual,orgasm
LIWC,LIWC_sexual,orgies
LIWC,LIWC_sexual,orgy
LIWC,LIWC_sexual,ovar
LIWC,LIWC_sexual,passion
LIWC,LIWC_sexual,penis
LIWC,LIWC_sexual,perver
LIWC,LIWC_sexual,porn
LIWC,LIWC_sexual,pregnan
LIWC,LIWC_sexual,prostat
LIWC,LIWC_sexual,prostitu
LIWC,LIWC_sexual,prude
LIWC,LIWC_sexual,prudes
LIWC,LIWC_sexual,prudish
LIWC,LIWC_sexual,pubic
LIWC,LIWC_sexual,pussy
LIWC,LIWC_sexual,queer
LIWC,LIWC_sexual,rape
LIWC,LIWC_sexual,raping
LIWC,LIWC_sexual,rapist
LIWC,LIWC_sexual,screw
LIWC,LIWC_sexual,seduc
LIWC,LIWC_sexual,sex
LIWC,LIWC_sexual,slut
LIWC,LIWC_sexual,std
LIWC,LIWC_sexual,stud
LIWC,LIWC_sexual,syphili
LIWC,LIWC_sexual,tit
LIWC,LIWC_sexual,tits
LIWC,LIWC_sexual,titties
LIWC,LIWC_sexual,titty
LIWC,LIWC_sexual,vagina
LIWC,LIWC_sexual,vd
LIWC,LIWC_sexual,virgin
LIWC,LIWC_sexual,whore
LIWC,LIWC_sexual,womb
LIWC,LIWC_verb,accepted
LIWC,LIWC_verb,admit
LIWC,LIWC_verb,admits
LIWC,LIWC_verb,admitted
LIWC,LIWC_verb,affected
LIWC,LIWC_verb,ain't
LIWC,LIWC_verb,aint
LIWC,LIWC_verb,am
LIWC,LIWC_verb,appear
LIWC,LIWC_verb,appeared
LIWC,LIWC_verb,appears
LIWC,LIWC_verb,are
LIWC,LIWC_verb,aren't
LIWC,LIWC_verb,arent
LIWC,LIWC_verb,arrive
LIWC,LIWC_verb,arrived
LIWC,LIWC_verb,arrives
LIWC,LIWC_verb,ask
LIWC,LIWC_verb,asked
LIWC,LIWC_verb,asks
LIWC,LIWC_verb,ate
LIWC,LIWC_verb,be
LIWC,LIWC_verb,became
LIWC,LIWC_verb,become
LIWC,LIWC_verb,becomes
LIWC,LIWC_verb,becoming
LIWC,LIWC_verb,been
LIWC,LIWC_verb,began
LIWC,LIWC_verb,begin
LIWC,LIWC_verb,begins
LIWC,LIWC_verb,being
LIWC,LIWC_verb,believe
LIWC,LIWC_verb,believed
LIWC,LIWC_verb,believes
LIWC,LIWC_verb,bought
LIWC,LIWC_verb,bring
LIWC,LIWC_verb,brings
LIWC,LIWC_verb,brought
LIWC,LIWC_verb,called
LIWC,LIWC_verb,came
LIWC,LIWC_verb,can
LIWC,LIWC_verb,can't
LIWC,LIWC_verb,cannot
LIWC,LIWC_verb,cant
LIWC,LIWC_verb,care
LIWC,LIWC_verb,cared
LIWC,LIWC_verb,cares
LIWC,LIWC_verb,carried
LIWC,LIWC_verb,carries
LIWC,LIWC_verb,carry
LIWC,LIWC_verb,caught
LIWC,LIWC_verb,changed
LIWC,LIWC_verb,come
LIWC,LIWC_verb,comes
LIWC,LIWC_verb,could
LIWC,LIWC_verb,could've
LIWC,LIWC_verb,couldn't
LIWC,LIWC_verb,couldnt
LIWC,LIWC_verb,couldve
LIWC,LIWC_verb,cried
LIWC,LIWC_verb,depended
LIWC,LIWC_verb,depends
LIWC,LIWC_verb,describe
LIWC,LIWC_verb,described
LIWC,LIWC_verb,describes
LIWC,LIWC_verb,did
LIWC,LIWC_verb,didn't
LIWC,LIWC_verb,didnt
LIWC,LIWC_verb,died
LIWC,LIWC_verb,dies
LIWC,LIWC_verb,dislike
LIWC,LIWC_verb,disliked
LIWC,LIWC_verb,dislikes
LIWC,LIWC_verb,do
LIWC,LIWC_verb,does
LIWC,LIWC_verb,doesn't
LIWC,LIWC_verb,doesnt
LIWC,LIWC_verb,doing
LIWC,LIWC_verb,don't
LIWC,LIWC_verb,done
LIWC,LIWC_verb,dont
LIWC,LIWC_verb,drank
LIWC,LIWC_verb,driven
LIWC,LIWC_verb,drove
LIWC,LIWC_verb,eaten
LIWC,LIWC_verb,emailed
LIWC,LIWC_verb,ended
LIWC,LIWC_verb,entered
LIWC,LIWC_verb,explain
LIWC,LIWC_verb,explained
LIWC,LIWC_verb,explains
LIWC,LIWC_verb,fed
LIWC,LIWC_verb,feel
LIWC,LIWC_verb,feels
LIWC,LIWC_verb,felt
LIWC,LIWC_verb,fled
LIWC,LIWC_verb,flew
LIWC,LIWC_verb,follow
LIWC,LIWC_verb,followed
LIWC,LIWC_verb,follows
LIWC,LIWC_verb,forgot
LIWC,LIWC_verb,fought
LIWC,LIWC_verb,found
LIWC,LIWC_verb,fuck
LIWC,LIWC_verb,fucked
LIWC,LIWC_verb,fucks
LIWC,LIWC_verb,gave
LIWC,LIWC_verb,get
LIWC,LIWC_verb,gets
LIWC,LIWC_verb,give
LIWC,LIWC_verb,given
LIWC,LIWC_verb,gives
LIWC,LIWC_verb,go
LIWC,LIWC_verb,goes
LIWC,LIWC_verb,gone
LIWC,LIWC_verb,gonna
LIWC,LIWC_verb,got
LIWC,LIWC_verb,gotta
LIWC,LIWC_verb,gotten
LIWC,LIWC_verb,guess
LIWC,LIWC_verb,guessed
LIWC,LIWC_verb,guesses
LIWC,LIWC_verb,had
LIWC,LIWC_verb,hadn't
LIWC,LIWC_verb,hadnt
LIWC,LIWC_verb,happen
LIWC,LIWC_verb,happened
LIWC,LIWC_verb,happens
LIWC,LIWC_verb,has
LIWC,LIWC_verb,hasn't
LIWC,LIWC_verb,hasnt
LIWC,LIWC_verb,hate
LIWC,LIWC_verb,hated
LIWC,LIWC_verb,hates
LIWC,LIWC_verb,have
LIWC,LIWC_verb,haven't
LIWC,LIWC_verb,havent
LIWC,LIWC_verb,having
LIWC,LIWC_verb,he'd
LIWC,LIWC_verb,he'll
LIWC,LIWC_verb,he's
LIWC,LIWC_verb,hear
LIWC,LIWC_verb,heard
LIWC,LIWC_verb,hears
LIWC,LIWC_verb,hed
LIWC,LIWC_verb,held
LIWC,LIWC_verb,helped
LIWC,LIWC_verb,helps
LIWC,LIWC_verb,here's
LIWC,LIWC_verb,heres
LIWC,LIWC_verb,hes
LIWC,LIWC_verb,hope
LIWC,LIWC_verb,hoped
LIWC,LIWC_verb,hopes
LIWC,LIWC_verb,how's
LIWC,LIWC_verb,hows
LIWC,LIWC_verb,i'd
LIWC,LIWC_verb,i'll
LIWC,LIWC_verb,i'm
LIWC,LIWC_verb,i'm
LIWC,LIWC_verb,i've
LIWC,LIWC_verb,i've
LIWC,LIWC_verb,id
LIWC,LIWC_verb,im
LIWC,LIWC_verb,is
LIWC,LIWC_verb,isn't
LIWC,LIWC_verb,isnt
LIWC,LIWC_verb,it'd
LIWC,LIWC_verb,it'll
LIWC,LIWC_verb,it's
LIWC,LIWC_verb,itd
LIWC,LIWC_verb,itll
LIWC,LIWC_verb,ive
LIWC,LIWC_verb,keep
LIWC,LIWC_verb,keeps
LIWC,LIWC_verb,kept
LIWC,LIWC_verb,knew
LIWC,LIWC_verb,know
LIWC,LIWC_verb,knows
LIWC,LIWC_verb,let
LIWC,LIWC_verb,let's
LIWC,LIWC_verb,lets
LIWC,LIWC_verb,lied
LIWC,LIWC_verb,liked
LIWC,LIWC_verb,listen
LIWC,LIWC_verb,listened
LIWC,LIWC_verb,listens
LIWC,LIWC_verb,lived
LIWC,LIWC_verb,look
LIWC,LIWC_verb,looked
LIWC,LIWC_verb,looks
LIWC,LIWC_verb,lost
LIWC,LIWC_verb,love
LIWC,LIWC_verb,loved
LIWC,LIWC_verb,loves
LIWC,LIWC_verb,made
LIWC,LIWC_verb,make
LIWC,LIWC_verb,makes
LIWC,LIWC_verb,may
LIWC,LIWC_verb,mean
LIWC,LIWC_verb,means
LIWC,LIWC_verb,meant
LIWC,LIWC_verb,met
LIWC,LIWC_verb,might
LIWC,LIWC_verb,might've
LIWC,LIWC_verb,mightve
LIWC,LIWC_verb,miss
LIWC,LIWC_verb,missed
LIWC,LIWC_verb,misses
LIWC,LIWC_verb,moved
LIWC,LIWC_verb,must
LIWC,LIWC_verb,must'nt
LIWC,LIWC_verb,must've
LIWC,LIWC_verb,mustn't
LIWC,LIWC_verb,mustnt
LIWC,LIWC_verb,mustve
LIWC,LIWC_verb,need
LIWC,LIWC_verb,needed
LIWC,LIWC_verb,needs
LIWC,LIWC_verb,ought
LIWC,LIWC_verb,ought'nt
LIWC,LIWC_verb,ought've
LIWC,LIWC_verb,oughta
LIWC,LIWC_verb,oughtn't
LIWC,LIWC_verb,oughtnt
LIWC,LIWC_verb,oughtve
LIWC,LIWC_verb,owe
LIWC,LIWC_verb,owed
LIWC,LIWC_verb,owes
LIWC,LIWC_verb,paid
LIWC,LIWC_verb,played
LIWC,LIWC_verb,ran
LIWC,LIWC_verb,said
LIWC,LIWC_verb,sat
LIWC,LIWC_verb,saw
LIWC,LIWC_verb,see
LIWC,LIWC_verb,seem
LIWC,LIWC_verb,seemed
LIWC,LIWC_verb,seems
LIWC,LIWC_verb,seen
LIWC,LIWC_verb,sees
LIWC,LIWC_verb,sensed
LIWC,LIWC_verb,sent
LIWC,LIWC_verb,shall
LIWC,LIWC_verb,shan't
LIWC,LIWC_verb,shant
LIWC,LIWC_verb,shared
LIWC,LIWC_verb,she'd
LIWC,LIWC_verb,she'll
LIWC,LIWC_verb,she's
LIWC,LIWC_verb,shes
LIWC,LIWC_verb,should
LIWC,LIWC_verb,should'nt
LIWC,LIWC_verb,should've
LIWC,LIWC_verb,shouldn't
LIWC,LIWC_verb,shouldnt
LIWC,LIWC_verb,shouldve
LIWC,LIWC_verb,showed
LIWC,LIWC_verb,slept
LIWC,LIWC_verb,sold
LIWC,LIWC_verb,spent
LIWC,LIWC_verb,spoke
LIWC,LIWC_verb,start
LIWC,LIWC_verb,started
LIWC,LIWC_verb,starts
LIWC,LIWC_verb,stayed
LIWC,LIWC_verb,stood
LIWC,LIWC_verb,stopped
LIWC,LIWC_verb,stuck
LIWC,LIWC_verb,studied
LIWC,LIWC_verb,suck
LIWC,LIWC_verb,sucked
LIWC,LIWC_verb,sucks
LIWC,LIWC_verb,suffered
LIWC,LIWC_verb,support
LIWC,LIWC_verb,supported
LIWC,LIWC_verb,supports
LIWC,LIWC_verb,suppose
LIWC,LIWC_verb,supposed
LIWC,LIWC_verb,supposes
LIWC,LIWC_verb,take
LIWC,LIWC_verb,taken
LIWC,LIWC_verb,takes
LIWC,LIWC_verb,taking
LIWC,LIWC_verb,talked
LIWC,LIWC_verb,taught
LIWC,LIWC_verb,tend
LIWC,LIWC_verb,tended
LIWC,LIWC_verb,tends
LIWC,LIWC_verb,thank
LIWC,LIWC_verb,thanked
LIWC,LIWC_verb,thanks
LIWC,LIWC_verb,that'd
LIWC,LIWC_verb,that'll
LIWC,LIWC_verb,that's
LIWC,LIWC_verb,thatd
LIWC,LIWC_verb,thatll
LIWC,LIWC_verb,thats
LIWC,LIWC_verb,there's
LIWC,LIWC_verb,theres
LIWC,LIWC_verb,they'd
LIWC,LIWC_verb,they'll
LIWC,LIWC_verb,they're
LIWC,LIWC_verb,they've
LIWC,LIWC_verb,theyd
LIWC,LIWC_verb,theyll
LIWC,LIWC_verb,theyre
LIWC,LIWC_verb,theyve
LIWC,LIWC_verb,think
LIWC,LIWC_verb,thinks
LIWC,LIWC_verb,thought
LIWC,LIWC_verb,threw
LIWC,LIWC_verb,told
LIWC,LIWC_verb,took
LIWC,LIWC_verb,tried
LIWC,LIWC_verb,tries
LIWC,LIWC_verb,try
LIWC,LIWC_verb,turn
LIWC,LIWC_verb,turned
LIWC,LIWC_verb,turns
LIWC,LIWC_verb,understand
LIWC,LIWC_verb,understands
LIWC,LIWC_verb,understood
LIWC,LIWC_verb,use
LIWC,LIWC_verb,used
LIWC,LIWC_verb,uses
LIWC,LIWC_verb,using
LIWC,LIWC_verb,viewed
LIWC,LIWC_verb,wait
LIWC,LIWC_verb,waited
LIWC,LIWC_verb,waits
LIWC,LIWC_verb,walked
LIWC,LIWC_verb,want
LIWC,LIWC_verb,wanted
LIWC,LIWC_verb,wants
LIWC,LIWC_verb,was
LIWC,LIWC_verb,wasn't
LIWC,LIWC_verb,wasnt
LIWC,LIWC_verb,we'd
LIWC,LIWC_verb,we'll
LIWC,LIWC_verb,we're
LIWC,LIWC_verb,we've
LIWC,LIWC_verb,went
LIWC,LIWC_verb,were
LIWC,LIWC_verb,weren't
LIWC,LIWC_verb,weve
LIWC,LIWC_verb,what's
LIWC,LIWC_verb,whats
LIWC,LIWC_verb,where's
LIWC,LIWC_verb,wheres
LIWC,LIWC_verb,who'd
LIWC,LIWC_verb,who'll
LIWC,LIWC_verb,who's
LIWC,LIWC_verb,whod
LIWC,LIWC_verb,wholl
LIWC,LIWC_verb,whos
LIWC,LIWC_verb,will
LIWC,LIWC_verb,wish
LIWC,LIWC_verb,wished
LIWC,LIWC_verb,wishes
LIWC,LIWC_verb,woke
LIWC,LIWC_verb,woken
LIWC,LIWC_verb,won
LIWC,LIWC_verb,won't
LIWC,LIWC_verb,wonder
LIWC,LIWC_verb,wondered
LIWC,LIWC_verb,wont
LIWC,LIWC_verb,wore
LIWC,LIWC_verb,worked
LIWC,LIWC_verb,worn
LIWC,LIWC_verb,would
LIWC,LIWC_verb,would've
LIWC,LIWC_verb,wouldn't
LIWC,LIWC_verb,wouldnt
LIWC,LIWC_verb,wouldve
LIWC,LIWC_verb,written
LIWC,LIWC_verb,wrote
LIWC,LIWC_verb,wrote
LIWC,LIWC_verb,you'd
LIWC,LIWC_verb,you'll
LIWC,LIWC_verb,you're
LIWC,LIWC_verb,you've
LIWC,LIWC_verb,youd
LIWC,LIWC_verb,youll
LIWC,LIWC_verb,youre
LIWC,LIWC_verb,youve
LIWC,LIWC_quant,all
LIWC,LIWC_quant,allot
LIWC,LIWC_quant,alot
LIWC,LIWC_quant,amount
LIWC,LIWC_quant,another
LIWC,LIWC_quant,any
LIWC,LIWC_quant,anymore
LIWC,LIWC_quant,besides
LIWC,LIWC_quant,best
LIWC,LIWC_quant,bit
LIWC,LIWC_quant,bits
LIWC,LIWC_quant,both
LIWC,LIWC_quant,bunch
LIWC,LIWC_quant,cetera
LIWC,LIWC_quant,couple
LIWC,LIWC_quant,difference
LIWC,LIWC_quant,doubl
LIWC,LIWC_quant,each
LIWC,LIWC_quant,either
LIWC,LIWC_quant,else
LIWC,LIWC_quant,enough
LIWC,LIWC_quant,entire
LIWC,LIWC_quant,equal
LIWC,LIWC_quant,etc
LIWC,LIWC_quant,every
LIWC,LIWC_quant,example
LIWC,LIWC_quant,extent
LIWC,LIWC_quant,extra
LIWC,LIWC_quant,extremely
LIWC,LIWC_quant,fairly
LIWC,LIWC_quant,few
LIWC,LIWC_quant,form
LIWC,LIWC_quant,full
LIWC,LIWC_quant,greater
LIWC,LIWC_quant,greatest
LIWC,LIWC_quant,highly
LIWC,LIWC_quant,increas
LIWC,LIWC_quant,item
LIWC,LIWC_quant,lack
LIWC,LIWC_quant,least
LIWC,LIWC_quant,less
LIWC,LIWC_quant,loads
LIWC,LIWC_quant,lot
LIWC,LIWC_quant,lotof
LIWC,LIWC_quant,lots
LIWC,LIWC_quant,lotsa
LIWC,LIWC_quant,lotta
LIWC,LIWC_quant,main
LIWC,LIWC_quant,major
LIWC,LIWC_quant,majority
LIWC,LIWC_quant,many
LIWC,LIWC_quant,more
LIWC,LIWC_quant,most
LIWC,LIWC_quant,much
LIWC,LIWC_quant,mucho
LIWC,LIWC_quant,neither
LIWC,LIWC_quant,none
LIWC,LIWC_quant,ones
LIWC,LIWC_quant,own
LIWC,LIWC_quant,page
LIWC,LIWC_quant,part
LIWC,LIWC_quant,partly
LIWC,LIWC_quant,percent
LIWC,LIWC_quant,piec
LIWC,LIWC_quant,plenty
LIWC,LIWC_quant,portion
LIWC,LIWC_quant,remaining
LIWC,LIWC_quant,rest
LIWC,LIWC_quant,same
LIWC,LIWC_quant,section
LIWC,LIWC_quant,segment
LIWC,LIWC_quant,selection
LIWC,LIWC_quant,series
LIWC,LIWC_quant,several
LIWC,LIWC_quant,significant
LIWC,LIWC_quant,simple
LIWC,LIWC_quant,singl
LIWC,LIWC_quant,some
LIWC,LIWC_quant,somewhat
LIWC,LIWC_quant,term
LIWC,LIWC_quant,ton
LIWC,LIWC_quant,tons
LIWC,LIWC_quant,total
LIWC,LIWC_quant,tripl
LIWC,LIWC_quant,unique
LIWC,LIWC_quant,various
LIWC,LIWC_quant,version
LIWC,LIWC_quant,whole
LIWC,LIWC_quant,worst
LIWC,LIWC_health,abortion
LIWC,LIWC_health,ache
LIWC,LIWC_health,aching
LIWC,LIWC_health,acne
LIWC,LIWC_health,addict
LIWC,LIWC_health,advil
LIWC,LIWC_health,aids
LIWC,LIWC_health,alcohol
LIWC,LIWC_health,alive
LIWC,LIWC_health,allerg
LIWC,LIWC_health,amput
LIWC,LIWC_health,anorexi
LIWC,LIWC_health,antacid
LIWC,LIWC_health,antidepressant
LIWC,LIWC_health,appendic
LIWC,LIWC_health,arthr
LIWC,LIWC_health,aspirin
LIWC,LIWC_health,asthma
LIWC,LIWC_health,bandage
LIWC,LIWC_health,bandaid
LIWC,LIWC_health,binge
LIWC,LIWC_health,binging
LIWC,LIWC_health,bipolar
LIWC,LIWC_health,bleed
LIWC,LIWC_health,blind
LIWC,LIWC_health,bronchi
LIWC,LIWC_health,bulimi
LIWC,LIWC_health,burp
LIWC,LIWC_health,cancer
LIWC,LIWC_health,cardia
LIWC,LIWC_health,cardio
LIWC,LIWC_health,checkup
LIWC,LIWC_health,chills
LIWC,LIWC_health,chiropract
LIWC,LIWC_health,chlamydia
LIWC,LIWC_health,chok
LIWC,LIWC_health,cholester
LIWC,LIWC_health,chronic
LIWC,LIWC_health,clinic
LIWC,LIWC_health,codeine
LIWC,LIWC_health,colono
LIWC,LIWC_health,coma
LIWC,LIWC_health,congest
LIWC,LIWC_health,constipat
LIWC,LIWC_health,contag
LIWC,LIWC_health,coronar
LIWC,LIWC_health,cough
LIWC,LIWC_health,cramp
LIWC,LIWC_health,cyst
LIWC,LIWC_health,deaf
LIWC,LIWC_health,decongest
LIWC,LIWC_health,dentist
LIWC,LIWC_health,derma
LIWC,LIWC_health,detox
LIWC,LIWC_health,diabet
LIWC,LIWC_health,diagnos
LIWC,LIWC_health,diarr
LIWC,LIWC_health,digest
LIWC,LIWC_health,disease
LIWC,LIWC_health,dizz
LIWC,LIWC_health,doctor
LIWC,LIWC_health,dosage
LIWC,LIWC_health,dose
LIWC,LIWC_health,dosing
LIWC,LIWC_health,dr
LIWC,LIWC_health,drows
LIWC,LIWC_health,drs
LIWC,LIWC_health,drug
LIWC,LIWC_health,dx
LIWC,LIWC_health,emphysem
LIWC,LIWC_health,enema
LIWC,LIWC_health,estrogen
LIWC,LIWC_health,exercis
LIWC,LIWC_health,exhaust
LIWC,LIWC_health,faint
LIWC,LIWC_health,farsighted
LIWC,LIWC_health,fat
LIWC,LIWC_health,fatigu
LIWC,LIWC_health,fats
LIWC,LIWC_health,fatt
LIWC,LIWC_health,fever
LIWC,LIWC_health,flu
LIWC,LIWC_health,gland
LIWC,LIWC_health,glaucoma
LIWC,LIWC_health,gynaecolog
LIWC,LIWC_health,gynecolog
LIWC,LIWC_health,gyno
LIWC,LIWC_health,hallucinat
LIWC,LIWC_health,hangover
LIWC,LIWC_health,headache
LIWC,LIWC_health,heal
LIWC,LIWC_health,healed
LIWC,LIWC_health,healer
LIWC,LIWC_health,healing
LIWC,LIWC_health,heals
LIWC,LIWC_health,health
LIWC,LIWC_health,heartburn
LIWC,LIWC_health,hemor
LIWC,LIWC_health,herpes
LIWC,LIWC_health,hiccup
LIWC,LIWC_health,hiv
LIWC,LIWC_health,hormone
LIWC,LIWC_health,hospital
LIWC,LIWC_health,hungover
LIWC,LIWC_health,hyperten
LIWC,LIWC_health,hypotherm
LIWC,LIWC_health,ibuprofen
LIWC,LIWC_health,icu
LIWC,LIWC_health,ill
LIWC,LIWC_health,illness
LIWC,LIWC_health,immun
LIWC,LIWC_health,indigestion
LIWC,LIWC_health,infect
LIWC,LIWC_health,inflam
LIWC,LIWC_health,ingest
LIWC,LIWC_health,injur
LIWC,LIWC_health,insomnia
LIWC,LIWC_health,insulin
LIWC,LIWC_health,intox
LIWC,LIWC_health,itch
LIWC,LIWC_health,iv
LIWC,LIWC_health,leuke
LIWC,LIWC_health,life
LIWC,LIWC_health,living
LIWC,LIWC_health,lozenge
LIWC,LIWC_health,lump
LIWC,LIWC_health,lymph
LIWC,LIWC_health,mammogram
LIWC,LIWC_health,manicdep
LIWC,LIWC_health,medic
LIWC,LIWC_health,migrain
LIWC,LIWC_health,miscar
LIWC,LIWC_health,mono
LIWC,LIWC_health,mri
LIWC,LIWC_health,myopi
LIWC,LIWC_health,nause
LIWC,LIWC_health,nearsighted
LIWC,LIWC_health,neurolog
LIWC,LIWC_health,numb
LIWC,LIWC_health,nurse
LIWC,LIWC_health,nutrition
LIWC,LIWC_health,obes
LIWC,LIWC_health,ocd
LIWC,LIWC_health,optometr
LIWC,LIWC_health,orthodon
LIWC,LIWC_health,orthoped
LIWC,LIWC_health,overweight
LIWC,LIWC_health,pain
LIWC,LIWC_health,pained
LIWC,LIWC_health,painf
LIWC,LIWC_health,paining
LIWC,LIWC_health,painl
LIWC,LIWC_health,pains
LIWC,LIWC_health,pap
LIWC,LIWC_health,paraly
LIWC,LIWC_health,patholog
LIWC,LIWC_health,pediatr
